"","newID","Source","Location","GPS","Host.Species","Aliquot","Infection.Type","Slaughter.Year","Slaughter.Month","Slaughter.Day","Sex","Age.months","Age.class","Breed","Domestic","Previous.Treatment","Shared.Grazing","Ruminant","Feeder","GPSlevel","year","month","DailyMaxTemp","DailyMinTemp","Precipitation","DailyWindSpeed","DailyMeanTemp"
"4422","ShT83","Reinecke1989","Western Cape, South Africa","33°51' S 18°50' E","Sheep","1/10th plus rest macroscopically examined","Tracer",1985,"July",30,NA,NA,NA,"Merino",TRUE,"8 weeks",FALSE,TRUE,"Grazer",25,1985,7,17.047,6.50300000000004,5.992,4.375,11.775
"4436","ShT84","Reinecke1989","Western Cape, South Africa","33°51' S 18°50' E","Sheep","1/10th plus rest macroscopically examined","Tracer",1985,"July",30,NA,NA,NA,"Merino",TRUE,"8 weeks",FALSE,TRUE,"Grazer",25,1985,7,17.047,6.50300000000004,5.992,4.375,11.775
"4450","ShT85","Reinecke1989","Western Cape, South Africa","33°51' S 18°50' E","Sheep","1/10th plus rest macroscopically examined","Tracer",1985,"August",26,NA,NA,NA,"Merino",TRUE,"8 weeks",FALSE,TRUE,"Grazer",25,1985,8,19.262,7.78800000000001,2.108,5.437,13.525
"4464","ShT86","Reinecke1989","Western Cape, South Africa","33°51' S 18°50' E","Sheep","1/10th plus rest macroscopically examined","Tracer",1985,"August",26,NA,NA,NA,"Merino",TRUE,"8 weeks",FALSE,TRUE,"Grazer",25,1985,8,19.262,7.78800000000001,2.108,5.437,13.525
"4478","ShT87","Reinecke1989","Western Cape, South Africa","33°51' S 18°50' E","Sheep","1/10th plus rest macroscopically examined","Tracer",1985,"August",26,NA,NA,NA,"Merino",TRUE,"8 weeks",FALSE,TRUE,"Grazer",25,1985,8,19.262,7.78800000000001,2.108,5.437,13.525
"4492","ShT89","Reinecke1989","Western Cape, South Africa","33°51' S 18°50' E","Sheep","1/10th plus rest macroscopically examined","Tracer",1985,"September",24,NA,NA,NA,"Merino",TRUE,"8 weeks",FALSE,TRUE,"Grazer",25,1985,9,20.434,8.16500000000002,1.009,5.406,14.2995
"4506","ShT9","Reinecke1989","Western Cape, South Africa","33°51' S 18°50' E","Sheep","1/10th plus rest macroscopically examined","Tracer",1984,"March",12,NA,NA,NA,"Merino",TRUE,"4 weeks",FALSE,TRUE,"Grazer",25,1984,3,27.333,14.677,0.978,5.197,21.005
"4520","ShT90","Reinecke1989","Western Cape, South Africa","33°51' S 18°50' E","Sheep","1/10th plus rest macroscopically examined","Tracer",1985,"September",24,NA,NA,NA,"Merino",TRUE,"8 weeks",FALSE,TRUE,"Grazer",25,1985,9,20.434,8.16500000000002,1.009,5.406,14.2995
"4534","ShT91","Reinecke1989","Western Cape, South Africa","33°51' S 18°50' E","Sheep","1/10th plus rest macroscopically examined","Tracer",1985,"September",24,NA,NA,NA,"Merino",TRUE,"8 weeks",FALSE,TRUE,"Grazer",25,1985,9,20.434,8.16500000000002,1.009,5.406,14.2995
"4548","ShT92","Reinecke1989","Western Cape, South Africa","33°51' S 18°50' E","Sheep","1/10th plus rest macroscopically examined","Tracer",1985,"September",24,NA,NA,NA,"Merino",TRUE,"8 weeks",FALSE,TRUE,"Grazer",25,1985,9,20.434,8.16500000000002,1.009,5.406,14.2995
"4562","ShT93","Reinecke1989","Western Cape, South Africa","33°51' S 18°50' E","Sheep","1/10th plus rest macroscopically examined","Tracer",1985,"October",22,NA,NA,NA,"Merino",TRUE,"8 weeks",FALSE,TRUE,"Grazer",25,1985,10,22.427,11.996,1.322,6.169,17.2115
"4576","ShT94","Reinecke1989","Western Cape, South Africa","33°51' S 18°50' E","Sheep","1/10th plus rest macroscopically examined","Tracer",1985,"October",22,NA,NA,NA,"Merino",TRUE,"8 weeks",FALSE,TRUE,"Grazer",25,1985,10,22.427,11.996,1.322,6.169,17.2115
"4590","ShT95","Reinecke1989","Western Cape, South Africa","33°51' S 18°50' E","Sheep","1/10th plus rest macroscopically examined","Tracer",1985,"October",22,NA,NA,NA,"Merino",TRUE,"8 weeks",FALSE,TRUE,"Grazer",25,1985,10,22.427,11.996,1.322,6.169,17.2115
"4604","ShT96","Reinecke1989","Western Cape, South Africa","33°51' S 18°50' E","Sheep","1/10th plus rest macroscopically examined","Tracer",1985,"October",22,NA,NA,NA,"Merino",TRUE,"8 weeks",FALSE,TRUE,"Grazer",25,1985,10,22.427,11.996,1.322,6.169,17.2115
"4618","ShT97","Reinecke1989","Western Cape, South Africa","33°51' S 18°50' E","Sheep","1/10th plus rest macroscopically examined","Tracer",1985,"November",19,NA,NA,NA,"Merino",TRUE,"8 weeks",FALSE,TRUE,"Grazer",25,1985,11,25.803,15.147,0.545,5.668,20.475
"4632","ShT98","Reinecke1989","Western Cape, South Africa","33°51' S 18°50' E","Sheep","1/10th plus rest macroscopically examined","Tracer",1985,"November",19,NA,NA,NA,"Merino",TRUE,"8 weeks",FALSE,TRUE,"Grazer",25,1985,11,25.803,15.147,0.545,5.668,20.475
"4646","ShT99","Reinecke1989","Western Cape, South Africa","33°51' S 18°50' E","Sheep","1/10th plus rest macroscopically examined","Tracer",1985,"November",19,NA,NA,NA,"Merino",TRUE,"8 weeks",FALSE,TRUE,"Grazer",25,1985,11,25.803,15.147,0.545,5.668,20.475
"4660","SM0011","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1960,"November",9,NA,4,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1960,11,23.016,12.447,1.493,5.664,17.7315
"4682","SM0014","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1960,"December",21,NA,5,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1960,12,25.16,13.797,3.103,5.553,19.4785
"4704","SM0015","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Tracer",1960,"October",12,NA,3,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1960,10,21.675,10.125,1.004,4.738,15.9
"4726","SM0016","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Tracer",1960,"October",26,NA,3,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1960,10,21.675,10.125,1.004,4.738,15.9
"4748","SM0017","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Tracer",1960,"October",26,NA,3,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1960,10,21.675,10.125,1.004,4.738,15.9
"4770","SM0018","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Tracer",1960,"November",23,NA,4,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1960,11,23.016,12.447,1.493,5.664,17.7315
"4792","SM0019","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Tracer",1961,"March",1,NA,8,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,3,24.334,14.559,3.729,4.301,19.4465
"4814","SM0020","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Tracer",1961,"March",28,NA,8,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,3,24.334,14.559,3.729,4.301,19.4465
"4836","SM0021","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"April",12,NA,9,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,4,21.656,11.775,2.65,3.849,16.7155
"4858","SM0022","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"April",12,NA,9,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,4,21.656,11.775,2.65,3.849,16.7155
"4880","SM0023","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"May",9,NA,10,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,5,18.477,7.90200000000004,1.899,3.745,13.1895
"4902","SM0024","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"May",24,NA,10,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,5,18.477,7.90200000000004,1.899,3.745,13.1895
"4924","SM0025","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"May",24,NA,10,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,5,18.477,7.90200000000004,1.899,3.745,13.1895
"4946","SM0026","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"June",7,NA,11,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,6,18.05,7.23200000000003,0.522,4.756,12.641
"4968","SM0027","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"June",7,NA,11,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,6,18.05,7.23200000000003,0.522,4.756,12.641
"4990","SM0028","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"June",2,NA,11,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,6,18.05,7.23200000000003,0.522,4.756,12.641
"5012","SM0029","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"July",6,NA,12,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,7,17.585,6.26000000000005,1.96,4.35,11.9225
"5034","SM003","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Tracer",1960,"August",31,NA,3,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1960,8,17.553,6.65900000000005,0.512,4.322,12.106
"5056","SM0030","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"July",20,NA,12,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,7,17.585,6.26000000000005,1.96,4.35,11.9225
"5078","SM0031","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Tracer",1961,"May",24,NA,10,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,5,18.477,7.90200000000004,1.899,3.745,13.1895
"5100","SM0032","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"July",20,NA,12,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,7,17.585,6.26000000000005,1.96,4.35,11.9225
"5122","SM0033","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"August",16,NA,12,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,8,18.518,6.84900000000005,1.323,4.839,12.6835
"5144","SM0034","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"August",16,NA,12,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,8,18.518,6.84900000000005,1.323,4.839,12.6835
"5166","SM0036","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Tracer",1961,"June",7,NA,10,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,6,18.05,7.23200000000003,0.522,4.756,12.641
"5188","SM0037","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Tracer",1961,"June",7,NA,10,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,6,18.05,7.23200000000003,0.522,4.756,12.641
"5210","SM0038","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Tracer",1961,"June",22,NA,10,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,6,18.05,7.23200000000003,0.522,4.756,12.641
"5232","SM004","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Tracer",1960,"August",17,NA,3,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1960,8,17.553,6.65900000000005,0.512,4.322,12.106
"5254","SM0042","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Tracer",1961,"June",22,NA,10,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,6,18.05,7.23200000000003,0.522,4.756,12.641
"5276","SM0046","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Tracer",1961,"July",6,NA,11,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,7,17.585,6.26000000000005,1.96,4.35,11.9225
"5298","SM0047","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Tracer",1961,"July",6,NA,11,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,7,17.585,6.26000000000005,1.96,4.35,11.9225
"5320","SM0048","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Tracer",1961,"July",20,NA,11,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,7,17.585,6.26000000000005,1.96,4.35,11.9225
"5342","SM005","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Tracer",1960,"September",14,NA,3,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1960,9,19.425,7.92500000000001,2.47,5.317,13.675
"5364","SM0052","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Tracer",1961,"July",20,NA,11,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,7,17.585,6.26000000000005,1.96,4.35,11.9225
"5386","SM0054","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Tracer",1961,"August",3,NA,12,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,8,18.518,6.84900000000005,1.323,4.839,12.6835
"5408","SM0055","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Tracer",1961,"August",3,NA,12,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,8,18.518,6.84900000000005,1.323,4.839,12.6835
"5430","SM0059","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Tracer",1961,"August",16,NA,12,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,8,18.518,6.84900000000005,1.323,4.839,12.6835
"5452","SM006","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1960,"October",13,NA,4,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1960,10,21.675,10.125,1.004,4.738,15.9
"5474","SM0062","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Tracer",1961,"August",16,NA,11,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,8,18.518,6.84900000000005,1.323,4.839,12.6835
"5496","SM0063","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Tracer",1961,"August",31,NA,11,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,8,18.518,6.84900000000005,1.323,4.839,12.6835
"5518","SM008","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Tracer",1960,"September",28,NA,2,"Juvenile","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1960,9,19.425,7.92500000000001,2.47,5.317,13.675
"5540","SM0916","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"March",28,NA,18,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,3,24.334,14.559,3.729,4.301,19.4465
"5562","SM0921","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"March",15,NA,18,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,3,24.334,14.559,3.729,4.301,19.4465
"5584","SM0923","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"April",12,NA,19,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,4,21.656,11.775,2.65,3.849,16.7155
"5606","SM0957","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"March",1,NA,18,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,3,24.334,14.559,3.729,4.301,19.4465
"5628","SM0966","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"August",30,NA,23,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,8,18.518,6.84900000000005,1.323,4.839,12.6835
"5650","SM0975","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"March",15,NA,18,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,3,24.334,14.559,3.729,4.301,19.4465
"5672","SM0987","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"July",20,NA,22,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,7,17.585,6.26000000000005,1.96,4.35,11.9225
"5694","SM0989","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"March",1,NA,18,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,3,24.334,14.559,3.729,4.301,19.4465
"5716","SM0995","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"August",3,NA,23,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,8,18.518,6.84900000000005,1.323,4.839,12.6835
"5738","SM0997","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"March",28,NA,18,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,3,24.334,14.559,3.729,4.301,19.4465
"5760","SM0998","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"August",16,NA,23,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,8,18.518,6.84900000000005,1.323,4.839,12.6835
"5782","SM5841","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1960,"December",7,NA,27,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1960,12,25.16,13.797,3.103,5.553,19.4785
"5804","SM5910","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"January",18,NA,16,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,1,25.972,14.178,1.351,5.175,20.075
"5826","SM5914","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"August",3,NA,23,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,8,18.518,6.84900000000005,1.323,4.839,12.6835
"5848","SM5915","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"June",22,NA,21,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,6,18.05,7.23200000000003,0.522,4.756,12.641
"5870","SM5917","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"June",7,NA,21,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,6,18.05,7.23200000000003,0.522,4.756,12.641
"5892","SM5920","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"February",15,NA,16,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,2,25.799,14.837,1.113,5.132,20.318
"5914","SM5924","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1960,"December",21,NA,27,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1960,12,25.16,13.797,3.103,5.553,19.4785
"5936","SM5926","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"January",18,NA,16,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,1,25.972,14.178,1.351,5.175,20.075
"5958","SM5928","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1960,"December",7,NA,15,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1960,12,25.16,13.797,3.103,5.553,19.4785
"5980","SM5931","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"May",9,NA,20,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,5,18.477,7.90200000000004,1.899,3.745,13.1895
"6002","SM5932","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"May",24,NA,20,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,5,18.477,7.90200000000004,1.899,3.745,13.1895
"6024","SM5933","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"April",26,NA,19,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,4,21.656,11.775,2.65,3.849,16.7155
"6046","SM594","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"May",9,NA,20,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,5,18.477,7.90200000000004,1.899,3.745,13.1895
"6068","SM5942","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"February",15,NA,16,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,2,25.799,14.837,1.113,5.132,20.318
"6090","SM5945","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1960,"December",21,NA,15,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1960,12,25.16,13.797,3.103,5.553,19.4785
"6112","SM5947","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"January",4,NA,16,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,1,25.972,14.178,1.351,5.175,20.075
"6134","SM5949","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"April",26,NA,19,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,4,21.656,11.775,2.65,3.849,16.7155
"6156","SM595","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"February",1,NA,17,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,2,25.799,14.837,1.113,5.132,20.318
"6178","SM597","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"February",1,NA,17,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,2,25.799,14.837,1.113,5.132,20.318
"6200","SM598","Muller1968","Cape, South Africa","34°0' S 22°25' E","Sheep","see reference","Natural",1961,"May",24,NA,20,"Adult","Merino",TRUE,"None",FALSE,TRUE,"Grazer",27,1961,5,18.477,7.90200000000004,1.899,3.745,13.1895
